Profile Profile,Stage Name Stage Name,Full Name Full Name,Korean Name Korean Name,K. Stage Name K. Stage Name,Date of Birth Date of Birth,Group Group,Country Country,Second Country Second Country,Height Height,Weight Weight,Birthplace Birthplace,Other Group Other Group,Former Group Former Group,Gender Gender,Position Position,Instagram Instagram,Twitter Twitter
,Dabi,Park Jiwon,???,??,36544,AREAL,South Korea,,0,0,,,MIDNIGHT,F,,,
,Eyedi,Nam Yujin,???,???,35041,,South Korea,,0,0,,,,F,,,
,Rano,Byun Yongseop,???,??,36139,E'LAST,South Korea,,175,60,,,,M,,,
,Won Hyuk,Won Hyuk,??,??,37309,E'LAST,South Korea,,181,63,,,,M,,,
,Wonjun,Lee Wonjun,???,??,37323,E'LAST,South Korea,,0,0,,,,M,,,
,Choi In,Choi In,??,??,35106,E'LAST,South Korea,,170,50,,,,M,,,
,Seungyeop,Choi Seungyeop,???,??,35558,E'LAST,South Korea,,176,60,,,,M,,,
,Baekgyeul,Baek Sunwoo,??,???,36495,E'LAST,South Korea,,180,61,,,,M,,,
,Romin,Choi Youngmin,???,??,37005,E'LAST,South Korea,,179,58,,,,M,,,
,Yejun,Oh Yejun,???,??,37491,E'LAST,South Korea,,178,58,,,,M,,,
,Minho,Lee Minho,???,??,34946,MY.st,South Korea,,0,0,,,,M,,,
,Juntae,Kim Juntae,???,??,34946,MY.st,South Korea,,0,0,,,,M,,,
,Woncheol,Jung Woncheol,???,??,35076,MY.st,South Korea,,0,0,,,,M,,,
,Woojin,Lee Woojin,???,??,35391,MY.st,South Korea,,0,0,,,,M,,,
,Keonwoo,Kim Keonwoo,???,??,35416,MY.st,South Korea,,0,0,,,,M,,,
,Haneul,Choi Haneul,???,??,36858,Saturday,South Korea,,158,43,,,,F,,,
,Juyeon,Lee Juyeon,???,??,37201,Saturday,South Korea,,164,44,,,,F,,,
,Yuki,Lim Jiyeon,???,??,37286,Saturday,South Korea,,161,44,,,,F,,,
,Ayeon,Son Minji,???,??,37528,Saturday,South Korea,,162,47,,,,F,,,
,Minseo,Park Minseo,???,??,37701,Saturday,South Korea,,163,45,,,,F,,,
,Jieun,Park Jieun,???,??,35677,Purple Kiss,South Korea,,166,49,,,,F,,,
,Goeun,Na Goeun,???,??,36406,Purple Kiss,South Korea,,160,44,,,,F,,,
,Dosie,Jang Eunseung,???,??,36567,Purple Kiss,South Korea,,0,0,,,,F,,,
,Ireh,Cho Seoyoung,???,??,37376,Purple Kiss,South Korea,,0,0,,,,F,,,
,Yuki,Mori Koyuki,?? ???,??,37566,Purple Kiss,Japan,,0,0,,,,F,,,
,Chaein,Lee Chaeyoung,???,??,37595,Purple Kiss,South Korea,,0,0,,,,F,,,
,Swan,Park Soojin,???,??,37813,Purple Kiss,South Korea,,0,0,,,,F,,,
,EunB,Shin Eunbi,???,??,36786,Maka Maka,South Korea,,0,0,,,Lip Bubble,F,,,
,Heesu,Kim Heesu,???,??,35878,Maka Maka,South Korea,,0,0,,,,F,,,
,Daseul,Yang Daseul,???,??,36783,Maka Maka,South Korea,,0,0,,,,F,,,
,Chaewon,Lee Chaewon,???,??,36603,Maka Maka,South Korea,,0,0,,,,F,,,
,Dia,Kwak Minnyeong,???,??,36406,Maka Maka,South Korea,,0,0,,,,F,,,
,Junghwan,So Junghwan,???,??,38401,Treasure,South Korea,,0,0,,,,M,,,
,Lee Hyeop,Lee Hyeop,??,??,36385,DRIPPIN,South Korea,,177,57,,,,M,,,
,Yunseong,Hwang Yunseong,???,??,36829,DRIPPIN,South Korea,Seoul,181,60,,,,M,,,
,Changuk,Joo Changuk,???,??,37097,DRIPPIN,South Korea,,184,59,,,,M,,,
,Dongyun,Kim Dongyun,???,??,37305,DRIPPIN,South Korea,,177,61,,,,M,,,
,Minseo,Kim Minseo,???,??,37389,DRIPPIN,South Korea,,177,53,,,,M,,,
,Alex,Alexander Schmidt Lee,???? ??? ?,???,38266,DRIPPIN,Germany,South Korea,180,0,,,,M,,,
,Dongjun,Hwang Dongjun,???,??,36410,,South Korea,,0,0,,,Ghost9,M,,,
,Junhyung,Son Junhyung,???,??,36820,Ghost9,South Korea,,0,0,,,,M,,,
,Kangsung,Lee Kangsung,???,??,37476,Ghost9,South Korea,,0,0,,,,M,,,
,Junseong,Choi Junseong,???,??,37528,Ghost9,South Korea,,170,55,,,,M,,,
,Prince,Pasidh Vataniyapromote,?? ???????,???,37631,Ghost9,Thailand,,0,0,,,,M,,,
Profile,Keeho,Yoon Kiho,???,??,37161,P1Harmony,Canada,,0,0,,,,M,,,
Profile,Jiung,Choi Jiwoong,???,??,37171,P1Harmony,South Korea,,0,0,,,,M,,,
Profile,Intak,Hwang Intak,???,??,37864,P1Harmony,South Korea,,0,0,,,,M,,,
Profile,Soul,Haku Shota,?? ??,??,38384,P1Harmony,Japan,,0,0,,,,M,,,
Profile,Jongseob,Kim Jongseob,???,??,38675,P1Harmony,South Korea,,173,0,,,,M,,,
Profile,Jungwon,Yang Jungwon,???,??,38026,ENHYPEN,South Korea,,0,0,,,,M,,,
Profile,Jay,Park Jongsung,???,??,37366,ENHYPEN,South Korea,United States,0,0,,,,M,,,
Profile,Jake,Shim Jaeyoon,???,???,37575,ENHYPEN,South Korea,Australia,0,0,,,,M,,,
Profile,Ni-Ki,Nishimura Riki,???? ??,??,38695,ENHYPEN,Japan,,0,0,,,,M,,,
Profile,Heeseung,Lee Heeseung,???,??,37179,ENHYPEN,South Korea,,0,0,,,,M,,,
Profile,Sunghoon,Park Sunghoon,???,??,37598,ENHYPEN,South Korea,,0,0,,,,M,,,
Profile,Sunoo,Kim Sunwoo,???,??,37796,ENHYPEN,South Korea,,0,0,,,,M,,,
,Shin,Kim Suhyun,???,?,36603,Ghost9,South Korea,,0,0,,,,M,,,
Profile,Theo,Choi Taeyang,???,??,37073,P1Harmony,South Korea,,0,0,,,,M,,,
,E-Chan,Lee Changmin,???,??,35480,DKB,South Korea,,178,63,,,,M,,,
,D1,Jang Dongil,???,??,35841,DKB,South Korea,,174,59,,,,M,,,
,Teo,Jang Sungsik,???,??,35725,DKB,South Korea,,177,64,,,,M,,,
,GK,Kim Kwanghyun,???,???,36067,DKB,South Korea,,177,60,,,,M,,,
,Heechan,Yang Heechan,???,??,36372,DKB,South Korea,,176,63,,,,M,,,
,Lune,Jung Sungmin,???,?,36583,DKB,South Korea,,176,55,,,,M,,,
,Junseo,Hwang Junseo,???,??,36907,DKB,South Korea,,182,67,,,,M,,,
,Yuku,Amanumu Yuku,???? ??,??,37388,DKB,Japan,,176,55,,,,M,,,
,Harry-June,Han Harry-June,????,???,37987,DKB,South Korea,,178,61,,,,M,,,
,EunB,Byun Eunbi,???,??,36853,PRECIOUS,South Korea,,164,49,Busan,,,F,,,
,Jihyo,Lee Jihyo,???,??,37003,PRECIOUS,South Korea,,166,49,Gyeonggi,,,F,,,
,Hanwoom,Byun Hanwoom,???,??,37047,PRECIOUS,South Korea,,160,43,Seoul,,,F,,,
,Lee Soo,Jin Isoo,???,??,37069,PRECIOUS,South Korea,,163,47,Incheon,,,F,,,
,Hanbyul,Kyung Hanbyul,???,??,38534,PRECIOUS,South Korea,,167,49,Seoul,,,F,,,
,Seoyoon,Kim Suyoung,???,??,34725,BOTOPASS,South Korea,,0,0,,,ILUV,F,,,
,Cui Xiang,Cui Xiang,??,??,34725,BOTOPASS,China,,0,0,,,ILUV,F,,,
,Jiwon,Park Jiwon,???,??,35506,BOTOPASS,South Korea,,165,45,,,ILUV,F,,,
,Ria,Kuwayama Ria,???? ??,??,35829,BOTOPASS,Japan,,0,0,,,,F,,,
,Mihee,Lee Mihee,???,??,36762,BOTOPASS,South Korea,,0,0,,,,F,,,
,Harin,Seo Harin,???,??,36867,BOTOPASS,South Korea,,0,0,,,,F,,,
,Shiho,Kwon Subin,???,??,37125,BOTOPASS,South Korea,,0,0,,,,F,,,
,Ahyoon,Choi Subin,???,??,38283,BOTOPASS,South Korea,,0,0,,,,F,,,
,Eseo,Noh Hyunjung,???,??,35128,LUNARSOLAR,South Korea,,161,0,,,,F,,,
,Taeryeong,Lim Jeongmin,???,??,36887,LUNARSOLAR,South Korea,,0,0,,,,F,,,
,Jian,Kwon Jieun,???,??,36964,LUNARSOLAR,South Korea,,0,0,,,S.E.T,F,,,
,Yuuri,Tokunaga Yuuri,???? ???,???,37027,LUNARSOLAR,Japan,,0,0,,,,F,,,
,Sieun,Lee Sieun,???,??,34231,CHECKMATE,South Korea,,163,0,,,,F,,,
,Suri,Kang Suri,???,??,34618,CHECKMATE,South Korea,,168,0,,,,F,,,
,Nason,Kim Duyeop,???,???,34862,CHECKMATE,South Korea,,0,0,,,,M,,,
,Yongseok,Choi Yongseok,???,??,35208,CHECKMATE,South Korea,,0,0,,,,M,,,
,Noah,Hwang Seundae,???,??,35872,CHECKMATE,South Korea,,0,0,,,,M,,,
Profile,Karina,Yoo Jimin,???,???,36627,aespa,South Korea,,167,45,Gyeonggi,,,F,,,
Profile,Giselle,Uchinaga Aeri,???? ??,??,36829,aespa,Japan,,166,0,,,,F,,,
Profile,Winter,Kim Minjung,???,??,36892,aespa,South Korea,,0,0,Yangsan,,,F,,,
Profile,Ningning,Ning Yizhuo,???,??,37552,aespa,China,,165,43,Harbin,,,F,,,
,Juhyun,Cha Juhyun,???,??,36617,Bling Bling,South Korea,,0,0,,,,F,,,
,Ayamy,Suzuki Ayami,??? ???,???,36722,Bling Bling,Japan,,0,0,,,,F,,,
,Jieun,Choi Jieun,???,??,36953,Bling Bling,South Korea,,0,0,,,,F,,,
,Marin,Yasufuku Marin,???? ??,??,36967,Bling Bling,Japan,,0,0,Osaka,,,F,,,
,Narin,Lee Narin,???,??,37193,Bling Bling,South Korea,,0,0,,,,F,,,
,Yubin,Kim Yubin,???,??,37314,Bling Bling,South Korea,,166,47,,,,F,,,
Profile,Sumin,Bae Sumin,???,??,36963,STAYC,South Korea,,159,46,Pohang,,,F,,,
Profile,Sieun,Park Sieun,???,??,37104,STAYC,South Korea,,160,44,Seoul,,,F,,,
Profile,Isa,Lee Chaeyoung,???,???,37279,STAYC,South Korea,,165,45,Busan,,,F,,,
Profile,Seeun,Yoon Seeun,???,??,37786,STAYC,South Korea,,167,49,Pyeongtaek,,,F,,,
Profile,Yoon,Shim Jayoon,???,?,38091,STAYC,South Korea,,171,49,Gwangju,,,F,,,
Profile,J,Jang Yeeun,???,??,38330,STAYC,South Korea,,170,48,Daejeon,,,F,,,
,J-Min,Jeon Minwook,???,???,36449,BAE173,South Korea,,0,0,,,,M,,,
,Yoojun,Jung Gun,??,??,36887,BAE173,South Korea,,0,0,,,,M,,,
,Muzin,Kim Hyunwoo,???,??,36979,BAE173,South Korea,,0,0,,,,M,,,
,Junseo,Park Junseo,???,??,37253,BAE173,South Korea,,0,0,,,,M,,,
,Youngseo,Ryu Youngseo,???,??,37420,BAE173,South Korea,,0,0,,,,M,,,
,Doha,Na Gyumin,???,??,38053,BAE173,South Korea,,0,0,,,,M,,,
,Bit,No Minjae,???,?,38189,BAE173,South Korea,,0,0,,,,M,,,
,Shotaro,Osaki Shotaro,??? ???,???,36855,NCT,Japan,,0,0,,NCT U,,M,,,
,Sungchan,Jung Sungchan,???,??,37147,NCT,South Korea,,0,0,,NCT U,,M,,,
,SongSun,Kim Songsun,???,??,35511,TRI.BE,South Korea,,0,0,,,,F,,,
,Kelly,Lin Kelly,? ??,??,37272,TRI.BE,Taiwan,,0,0,Kaohsiung,,,F,,,
,Jinha,Kim Jinha,???,??,37946,TRI.BE,South Korea,,0,0,,,,F,,,
,Hyunbin,Kim Hyunbin,????,???,38133,TRI.BE,South Korea,,0,0,,,,F,,,
,Jia,Guo Jiajia,? ????,??,38563,TRI.BE,China,,0,0,,,,F,,,
,Soeun,Bang Soeun,???,??,38696,TRI.BE,South Korea,,0,0,,,,F,,,
,Mire,Su Mire,???,??,38802,TRI.BE,Japan,,0,0,,,,F,,,
,Noah,Song Yubin,???,??,36740,T1419,South Korea,,0,0,,,,M,,,
,Sian,Choi Changmin,???,??,36923,T1419,South Korea,,0,0,,,,M,,,
,Kevin,Baek Seungbin,???,??,36989,T1419,South Korea,,0,0,,,,M,,,
,Gunwoo,Kim Gunwoo,???,??,37404,T1419,South Korea,,0,0,,,,M,,,
,Leo,Hayase Leo,??? ??,??,37537,T1419,Japan,,0,0,,,,M,,,
,On,Choi Juhwan,???,?,37545,T1419,South Korea,,0,0,,,,M,,,
,Zero,Nasukawa Shota,???? ??,??,37641,T1419,Japan,,0,0,,,,M,,,
,Kairi,Imai Kairi,??? ???,???,37676,T1419,Japan,,0,0,,,,M,,,
,Kio,Udo Musashi,?? ???,??,38319,T1419,South Korea,,0,0,,,,M,,,
,Lola,Choi Yoojung,???,??,36944,Pixy,South Korea,,169,0,,,,F,,,
,Satbyeol,Jeon Yujin,???,??,36949,Pixy,South Korea,,165,0,,,Girls Alert,F,,,
,Dia,Choi Eunji,???,??,37088,Pixy,South Korea,,165,0,,,,F,,,
,Sua,Choi Sooah,???,??,37676,Pixy,South Korea,,162,44,,,,F,,,
,Dajeong,Jung Dajeong,???,??,37833,Pixy,South Korea,,157,42,,,,F,,,
,Louis,Yang Dongsik,???,??,36989,Kingdom,South Korea,,0,0,,,,M,,,
,Chiwoo,Guk Seungjun,???,??,37501,Kingdom,South Korea,,0,0,,,,M,,,
,Ivan,Park Yooseong,???,???,37176,Kingdom,South Korea,,0,0,,,,M,,,
,Mujin,Ko Sungho,???,??,36850,Kingdom,South Korea,,0,0,,,,M,,,
,Jahan,Im Jihun,???,??,37469,Kingdom,South Korea,,0,0,,,,M,,,
,Eric,Moon Junghyuk,???,??,28902,Shinhwa,South Korea,,180,70,Seoul,,,M,,,
,Minwoo,Lee Minwoo,???,??,29064,Shinhwa,South Korea,,172,60,Namwon,,,M,,,
,Dongwan,Kim Dongwan,???,??,29180,Shinhwa,South Korea,,173,68,Pohang,,,M,,,
,Shin Hyesung,Jung Pilkyo,???,???,29186,Shinhwa,South Korea,,179,65,Seoul,,,M,,,
,Jun Jin,Park Choongjae,???,??,29452,Shinhwa,South Korea,,182,75,Seoul,,,M,,,
,Andy,Lee Sunho,???,??,29607,Shinhwa,South Korea,,175,62,Seoul,,,M,,,
,Sangah,Yoo Sangah,???,??,37503,LIGHTSUM,South Korea,,168,0,,,,F,,,
,Chowon,Han Chowon,???,??,37515,LIGHTSUM,South Korea,,168,50,Seoul,,,F,,,
,Nayoung,Kim Nayoung,???,??,37590,LIGHTSUM,South Korea,,154,43,Chuncheon,,,F,,,
,Hina,,,??,37718,LIGHTSUM,Japan,,0,0,,,,F,,,
,Juhyeon,Lee Juhyeon,???,??,38085,LIGHTSUM,South Korea,,171,48,,,,F,,,
,Yujeong,Lee Yujeong,???,??,38152,LIGHTSUM,South Korea,,160,41,,,,F,,,
,Huiyeon,Oh Huiyeon,???,??,38565,LIGHTSUM,South Korea,,0,0,,,,F,,,
,Jian,Kim Jian,???,??,39025,LIGHTSUM,South Korea,,0,0,,,,F,,,
,Ida,Ko Chaeyoung,???,???,36665,MAJORS,South Korea,,163,43,,,,F,,,
,Vita,Kim Jimin,???,??,36559,MAJORS,South Korea,,168,54,,,,F,,,
,Aki,Jang Minju,???,??,36934,MAJORS,South Korea,,168,48,,,,F,,,
,Suzy,Kim Suji,???,??,37045,MAJORS,South Korea,,164,45,,,,F,,,
,Shinye,Kam Yerim,???,??,38053,MAJORS,South Korea,,166,46,,,,F,,,
,Tan,Choi Seokwon,???,?,35302,Ciipher,South Korea,,184,75,,,,M,,,
,Hwi,Lee Choonghyun,???,?,36195,Ciipher,South Korea,,172,61,,,,M,,,
,Hyunbin,Moon Hyunbin,???,??,36582,Ciipher,South Korea,,177,61,,,,M,,,
,Keita,Terazono Keita,???? ???,???,37076,Ciipher,Japan,,170,59,,,,M,,,
,TAG,Yeom Taekyun,???,??,37529,Ciipher,South Korea,,176,54,,,,M,,,
,Dohwan,Gil Dohwan,???,??,37859,Ciipher,South Korea,,175,61,,,,M,,,
,Lien,Shimada Sho,??? ?,??,35865,Mirae,Japan,,0,0,Osaka,,,M,,,
,Junhyuk,Lee Junhyuk,???,???,36662,Mirae,South Korea,,180,63,Seoul,,,M,,,
,Douhyun,Yoo Douhyun,???,??,36885,Mirae,South Korea,,0,0,,,,M,,,
,Khael,Lee Sangmin,???,??,37274,Mirae,South Korea,,178,58,,,,M,,,
,Siyoung,Park Siyoung,???,??,37747,Mirae,South Korea,,172,55,,,,M,,,
,Yubin,Jang Yubin,???,??,38148,Mirae,South Korea,,0,0,,,,M,,,
,Juhan,Hong Seunghyun,???,??,37063,BLITZERS,South Korea,,0,0,,,,M,,,
,Jinhwa,Choi Jinhwa,???,??,37271,BLITZERS,South Korea,,180,64,,,,M,,,
,Sya,Lee Junyoung,???,?,37508,BLITZERS,South Korea,,0,0,,,,M,,,
,Lutan,Choi Gyeongseok,???,??,37961,BLITZERS,South Korea,,0,0,,,,M,,,
,Wooju,Cho Wooju,???,??,38007,BLITZERS,South Korea,,0,0,,,,M,,,
,Go_U,Jang Junho,??,???,37057,BLITZERS,South Korea,,0,0,,,,M,,,
,Chris,Han Chris,? ???,???,37579,BLITZERS,South Korea,,0,0,,,,M,,,
,Mayna,Shaoxi Mengna,,???,36658,HOT ISSUE,China,Romania,170,47,,,,F,,,
,Nahyun,Kang Nahyun,???,??,37281,HOT ISSUE,South Korea,,0,0,,,,F,,,
,Hyeongshin,Kim Hyungshin,???,??,37379,HOT ISSUE,South Korea,,0,0,,,,F,,,
,Dana,Jang Dana,???,??,37980,HOT ISSUE,South Korea,,0,0,,,,F,,,
,Yewon,Park Yewon,???,??,37997,HOT ISSUE,South Korea,,0,0,,,,F,,,
,Yebin,Kim Yebin,???,??,38292,HOT ISSUE,South Korea,,0,0,,,,F,,,
,Dain,Jung Dain,???,??,38336,HOT ISSUE,South Korea,,0,0,,,,F,,,
,Momoka,Matsuda Momoka,??? ???,???,36886,Pink Fantasy,Japan,,152,0,,,,F,,,
,Miku,Katae Miku,??? ??,??,37538,Pink Fantasy,Japan,,0,0,,,,F,,,
,Mint,Kunpat Phonpawiworakun,?? ???????,??,34508,Tiny-G,Thailand,,150,42,,,,F,,,
,Dohee,Min Dohee,???,??,34602,Tiny-G,South Korea,,152,39,,,,F,,,
,J.Min,Shin Minjung,???,???,34658,Tiny-G,South Korea,,155,0,,,,F,,,
,Myungji,Kim Myungji,???,??,35712,Tiny-G,South Korea,,164,0,,,,F,,,
,Andy,Lui Chunyeung,????,??,34613,7 O'clock,Hong Kong,,0,0,,,,M,,,
,Hangyeom,Song Hangyeom,???,??,35263,OMEGA X,South Korea,,0,0,,,7 O'clock,M,,,
,Hyun,Park Sunghyun,???,??,35667,7 O'clock,South Korea,,176,58,Suwon,,,M,,,
,2Soul,Kim Younghoon,???,??,35683,7 O'clock,South Korea,,172,55,,,,M,,,
,Jeonggyu,Lim Jeonggyu,???,??,35739,7 O'clock,South Korea,,181,62,,,,M,,,
,Taeyoung,Kim Taeyoung,???,??,36329,7 O'clock,South Korea,,0,0,,,,M,,,
,Rui,Jang Rui,???,??,36592,7 O'clock,South Korea,,178,63,Seoul,,,M,,,
,Geonu,Lee Geonwoo,???,??,36924,JUST B,South Korea,,176,0,,,,M,,,
,Bain,Song Byeonghee,???,??,37015,JUST B,South Korea,,0,0,,,,M,,,
,Lim Jimin,Lim Jimin,???,???,37033,JUST B,South Korea,,178,59,,,,M,,,
,JM,Chu Jimin,???,??,37175,JUST B,South Korea,,173,0,,,,M,,,
,Sangwoo,Kim Sangwoo,???,??,37502,JUST B,South Korea,,0,0,,,,M,,,
,E.Ji,Choi Jiwon,???,??,36838,ICHILLIN',South Korea,,0,0,,,,F,,,
,Jackie,Kang Chaeyeon,???,??,37212,ICHILLIN',South Korea,USA,0,0,Los Angeles,,,F,,,
,Joonie,Park Junhee,???,??,37400,ICHILLIN',South Korea,,0,0,,,,F,,,
,Chaerin,Park Chaerin,???,??,37711,ICHILLIN',South Korea,,0,0,,,,F,,,
,Sohee,Uhm Sohee,???,??,37987,ICHILLIN',South Korea,,0,0,,,,F,,,
,Yeju,Kim Yeju,???,??,38018,ICHILLIN',South Korea,,0,0,,,,F,,,
,Chowon,Kim Chowon,???,??,38582,ICHILLIN',South Korea,,0,0,,,,F,,,
,Steven,Kim Steven,? ???,???,36542,Luminous,South Korea,Australia,176,57,Sydney,,,M,,,
,Suil,Ma Suil,???,??,36249,Luminous,South Korea,,170,50,Gwangju,,,M,,,
,Youngbin,Jeong Youngbin,???,??,36073,Luminous,South Korea,,172,55,Seongju,,,M,,,
,Woobin,Jeong Woobin,???,??,36617,Luminous,South Korea,,0,0,Busan,,,M,,,
,Eunchae,Son Eunchae,???,??,36439,bugAboo,South Korea,,154,38,Pohang,,,F,,,
,Yoona,Ogura Yuuna,??? ???,???,36812,bugAboo,Japan,,0,0,Sapporo,,,F,,,
,Rainie,Chu Chingyu,???,???,36846,bugAboo,Taiwan,,0,0,,,,F,,,
,Cyan,Lee Chaeeun,???,??,36985,bugAboo,South Korea,,0,0,Sanbon,,,F,,,
,Choyeon,Kim Choyeon,???,??,37104,bugAboo,South Korea,,164,44,,,,F,,,
,Zin,Jin Hyunbin,???,??,37134,bugAboo,South Korea,,0,0,,,,F,,,
,Moon Sua,Moon Sua,???,???,36412,Billlie,South Korea,,167,47,Cheongju,,,F,,,
,Suhyeon,Kim Suhyun,???,??,36540,Billlie,South Korea,,161,45,Daegu,,,F,,,
,Haram,Kim Haram,???,??,36904,Billlie,South Korea,,161,45,,,,F,,,
,Tsuki,Fukutomi Tsuki,???? ??,??,37520,Billlie,Japan,,0,0,,,,F,,,
,Siyoon,Kim Siyoon,???,??,38399,Billlie,South Korea,,168,0,,,,F,,,
,Haruna,Osato Haruna,??? ???,???,38747,Billlie,Japan,,0,0,,,,F,,,
,Wish,Kwak Dawit,???,??,37418,EPEX,South Korea,,184,69,,,,M,,,
,Keum,Keum Donghyun,???,?,37755,EPEX,South Korea,,176,57,Okcheon,,,M,,,
,Mu,Suh Kyungmin,???,?,37878,EPEX,South Korea,,184,63,,,,M,,,
,A-min,Cho Minwoo,???,??,38129,EPEX,South Korea,,175,54,Namyangju,,,M,,,
,Baek Seung,Kim Hyunwoo,???,??,38265,EPEX,South Korea,,186,64,Seoul,,,M,,,
,Ayden,Kwon Yejun,???,???,38376,EPEX,South Korea,,174,55,,,,M,,,
,Yewang,Seo Yewang,???,??,38423,EPEX,South Korea,,180,64,,,,M,,,
,Jeff,Lee Jaeho,???,??,38463,EPEX,South Korea,,179,61,,,,M,,,
,Youngheun,Go Youngheun,???,??,34658,Blackswan,South Korea,,0,0,,,,F,,,
,Fatou,Fatou Samba,?? ??,??,34781,Blackswan,Belgium,Senegal,173,0,Yoff,,,F,,,
,Judy,Kim Dahye,???,??,34835,Blackswan,South Korea,,0,0,,,,F,,,
,Leia,Larissa Kartes,??? ????,??,37025,Blackswan,Brazil,Japan,0,0,Curitiba,,,F,,,
,Lee Jin,Shim Yerin,???,??,36962,Hi-L,South Korea,,0,0,,,,F,,,
,Soojung,Hwang Soojung,???,??,37021,Hi-L,South Korea,,169,47,Yongin,,,F,,,
,Dakyung,Jung Dakyung,???,??,37095,Hi-L,South Korea,,0,0,,,,F,,,
,JooA,Lee Juhyun,???,??,37319,Hi-L,South Korea,,173,0,,,,F,,,
,Hayun,Choi Hayun,???,??,38002,Hi-L,South Korea,,0,0,Seoul,,,F,,,
,Yeseul,Kim Yeseul,???,??,38070,Hi-L,South Korea,,0,0,,,,F,,,
Profile,Sullyoon,Seol Yoona,???,??,38012,NMIXX,South Korea,,0,0,,,,F,,,
Profile,Jinni,Choi Yujin,???,??,38093,NMIXX,South Korea,,0,0,,,,F,,,
Profile,Bae,Bae Jinsol,???,??,38349,NMIXX,South Korea,,0,0,,,,F,,,
Profile,Jiwoo,Kim Jiwoo,???,??,38455,NMIXX,South Korea,,0,0,,,,F,,,
Profile,Kyujin,Jang Kyujin,???,??,38863,NMIXX,South Korea,,0,0,,,,F,,,
,Mashiro,Sakamoto Mashiro,???? ???,???,36510,Kep1er,Japan,,157,0,,,,F,,,
,Hikaru,Ezaki Hikaru,??? ???,???,38058,Kep1er,Japan,,155,0,,,,F,,,
,Youngeun,Seo Youngeun,???,??,38348,Kep1er,South Korea,,159,0,,,,F,,,
,Dayeon,Kim Dayeon,???,??,37682,Kep1er,South Korea,,158,0,,,,F,,,
,Chaehyun,Kim Chaehyun,???,??,37372,Kep1er,South Korea,,160,0,,,,F,,,
,Bahiyyih,Huening Bahiyyih,?????,???,38195,Kep1er,USA,South Korea,166,0,,,,F,,,
Profile,XiaoTing,Shen Xiao Ting,????,???,36476,Kep1er,China,,168,0,,,,F,,,
,Sheon,Kim Suyeon,???,?,37649,Billlie,South Korea,,162,0,,,,F,,,
Profile,Gaeul,Kim Gaeul,???,??,37523,IVE,South Korea,,166,46,Incheon,,,F,,,
Profile,Rei,Naoi Rei,??? ??,??,38020,IVE,Japan,,169,47,,,,F,,,
Profile,Liz,Kim Jiwon,???,??,38312,IVE,South Korea,,170,49,,,,F,,,
Profile,Leeseo,Lee Hyunseo,???,??,39134,IVE,South Korea,,170,48,,,,F,,,
,Sitala,Sitala Wongkrachang,??? ????,???,35178,,Thailand,,173,0,,,H1-KEY,F,,,
Profile,Seoi,Lee Yejin,???,??,36568,H1-KEY,South Korea,,169,0,,,,F,,,
Profile,Riina,Lee Seunghyeon,???,???,36943,H1-KEY,South Korea,,172,55,,,,F,,,
Profile,Yel,Han Shinyoung,???,?,38346,H1-KEY,South Korea,,172,0,,,,F,,,
,Hanbin,Ngo Ngoc Hung,?? ?? ?,??,35814,TEMPEST,Vietnam,,176,0,,,,M,,,
,Hyungseop,Ahn Hyungseop,???,??,36381,TEMPEST,South Korea,,173,58,,HyeongseopXEuiwoong,,M,,,
,Hyuk,Koo Bonhyuk,???,?,36633,TEMPEST,South Korea,,0,0,,,,M,,,
,Lew,Lee Euiwoong,???,?,36986,TEMPEST,South Korea,,170,55,,HyeongseopXEuiwoong,,M,,,
,Hwarang,Son Jaewon,???,??,37004,TEMPEST,South Korea,,179,61,,,,M,,,
,Eunchan,Choi Byeongseop,???,??,36949,TEMPEST,South Korea,,184,0,,,,M,,,
,Taerae,Kim Taerae,???,??,37504,TEMPEST,South Korea,,0,0,,,,M,,,
,Hana,Hayase Hana,??? ??,??,36583,ILY:1,Japan,,165,0,,,,F,,,
,Ara,Lee Yunji,???,??,37279,ILY:1,South Korea,,158,0,,,,F,,,
,Rona,Chang Ching,??,??,37412,ILY:1,Taiwan,,165,0,Taipei,,,F,,,
,Ririka,Kishida Ririka,??? ???,???,37439,ILY:1,Japan,,162,0,,,,F,,,
,Nayu,Kim Yewon,???,??,37460,ILY:1,South Korea,,0,0,,,,F,,,
,Elva,Lee Yonghwa,???,??,37746,ILY:1,South Korea,,0,0,,,,F,,,
Profile,Lily,Lily Jin Morrow,?? ? ???,??,37546,NMIXX,Australia,South Korea,0,0,Marysville,,,F,,,
Profile,Haewon,Oh Haewon,???,??,37677,NMIXX,South Korea,,0,0,,,,F,,,
,Alice,Cheon Jaeyoung,???,???,37307,TRACER,South Korea,,0,0,,,,F,,,
,Genie,Cho Heejin,???,??,37334,TRACER,South Korea,,0,0,,,,F,,,
,Sowon,Nam Soeun,???,??,38334,TRACER,South Korea,,0,0,,,,F,,,
,Yubeen,Jin Yubeen,???,??,38965,TRACER,South Korea,,0,0,,,,F,,,
,Jimin,Won Jimin,???,??,39411,CLASS:y,South Korea,,171,0,,,,F,,,
,Seonyu,Kim Seonyu,???,??,39527,CLASS:y,South Korea,,159,0,,,,F,,,
,Hyeju,Hong Hyeju,???,??,37964,CLASS:y,South Korea,,166,0,Seoul,,,F,,,
